file_name,article_title,journal,journal_group,publication_date,year,doi,article_url,peer_review_file_url,article_type,field_relevance_level,relevance_reason,matched_keywords,subfield_tags,download_status,file_size_bytes,sha256,notes
2025_nature_s41586-025-09269-4_peer_review.pdf,Data-driven de novo design of super-adhesive hydrogels,Nature,Nature,2025-08-06,2025,10.1038/s41586-025-09269-4,https://www.nature.com/articles/s41586-025-09269-4,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-025-09269-4/MediaObjects/41586_2025_9269_MOESM4_ESM.pdf,Article,high_core,Data-driven materials design and engineered hydrogel performance are central to the contribution.,data-driven design; adhesive hydrogel; materials engineering; machine learning design,materials engineering; soft materials; hydrogel; AI design,downloaded,4166083,db87904ba6b43ca508e499ec31df717b7412b7972d3f17b5860204167b875a3f,QC: opens_with_pypdf=yes; pages=79; first_page_peer_review_indicator=True; source_journal_group_checked=Nature
2025_nature_s41586-025-09620-9_peer_review.pdf,Programmable on-chip nonlinear photonics,Nature,Nature,2025-10-08,2025,10.1038/s41586-025-09620-9,https://www.nature.com/articles/s41586-025-09620-9,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-025-09620-9/MediaObjects/41586_2025_9620_MOESM2_ESM.pdf,Article,high_core,Programmable integrated photonic device engineering is the core contribution; chip-scale system design and validation are central.,programmable photonics; on-chip nonlinear photonics; integrated photonics; photonic device; optical engineering,photonics; optical engineering; device engineering,downloaded,6779809,83e658de6363375c6669992b8b6fe6c514e025a0ae26ed22787858221e29b89e,Incremental expansion 2026-06-25; QC: opens_with_pypdf=yes; pages=56; first_pages_peer_review_indicator=True; source_priority=Nature/NC.
2025_nature_s41586-025-09674-9_peer_review.pdf,A molecularly impermeable polymer from two-dimensional polyaramids,Nature,Nature,2025-11-12,2025,10.1038/s41586-025-09674-9,https://www.nature.com/articles/s41586-025-09674-9,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-025-09674-9/MediaObjects/41586_2025_9674_MOESM2_ESM.pdf,Article,high_core,Engineered barrier polymer/membrane properties are the central result.,impermeable polymer; two-dimensional polyaramids; membrane; barrier material,materials engineering; polymer engineering; membrane/barrier materials,downloaded,50340853,2888fbeb192a99e5de815d8bf3335aaec84598b1f9c7b7433373153ee6022f68,QC: opens_with_pypdf=yes; pages=90; first_page_peer_review_indicator=True; source_journal_group_checked=Nature
2025_nature_s41586-025-09673-w_peer_review.pdf,Slipknot-gauged mechanical transmission and robotic operation,Nature,Nature,2025-11-26,2025,10.1038/s41586-025-09673-w,https://www.nature.com/articles/s41586-025-09673-w,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-025-09673-w/MediaObjects/41586_2025_9673_MOESM19_ESM.pdf,Article,high_core,Mechanical transmission mechanism and robotic operation form the primary engineering advance.,mechanical transmission; robotic operation; slipknot; mechanism design,mechanical engineering; robotics; surgical robotics; transmission design,downloaded,2758857,5bd466c58a71df546125ba03f3f990971c7bcb74634c36f96b58233238fa0a69,QC: opens_with_pypdf=yes; pages=49; first_page_peer_review_indicator=True; source_journal_group_checked=Nature
2026_nature_s41586-025-10042-w_peer_review.pdf,"Laser writing in glass for dense, fast and efficient archival data storage",Nature,Nature,2026-02-18,2026,10.1038/s41586-025-10042-w,https://www.nature.com/articles/s41586-025-10042-w,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-025-10042-w/MediaObjects/41586_2025_10042_MOESM2_ESM.pdf,Article,high_core,Optical engineering system for archival storage is the main contribution.,laser writing; glass; archival data storage; optical engineering; dense storage,optical engineering; data storage; photonics; manufacturing,downloaded,389518,1c71505f83b7bc096c9503e346a840de1dfbf492589b80bd1908aee618492c57,QC: opens_with_pypdf=yes; pages=14; first_page_peer_review_indicator=True; source_journal_group_checked=Nature
2026_nature_s41586-026-10265-5_peer_review.pdf,Towards end-to-end automation of AI research,Nature,Nature,2026-03-25,2026,10.1038/s41586-026-10265-5,https://www.nature.com/articles/s41586-026-10265-5,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-026-10265-5/MediaObjects/41586_2026_10265_MOESM2_ESM.pdf,Article,medium_high_related,"The article is primarily AI/software research, but research automation and empirical software engineering are substantive engineering-system components.",automation; AI research; software engineering; empirical software; coding agent,software engineering; AI systems; research automation,downloaded,8234419,04128bda948351ad283c777339e1544d13bf1e97970a5ec41e7c8c15ea65c199,Incremental expansion 2026-06-25; QC: opens_with_pypdf=yes; pages=16; first_pages_peer_review_indicator=True; source_priority=Nature/NC.
2026_nature_s41586-026-10338-5_peer_review.pdf,Outplaying elite table tennis players with an autonomous robot,Nature,Nature,2026-04-22,2026,10.1038/s41586-026-10338-5,https://www.nature.com/articles/s41586-026-10338-5,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-026-10338-5/MediaObjects/41586_2026_10338_MOESM3_ESM.pdf,Article,high_core,"Core contribution is an autonomous table-tennis-playing robot; robotic perception, control, and embodied system engineering are central to the evidence.",autonomous robot; robotics; table tennis robot; control; embodied AI; robot perception,robotics; control engineering; embodied AI; mechatronics,downloaded,156613,248d2b63067e811110f451a18f54b037623ca1576d7f82a851d0aa4d0bc1c6d1,Incremental expansion 2026-06-25; QC: opens_with_pypdf=yes; pages=18; first_pages_peer_review_indicator=True; source_priority=Nature/NC.
2026_nature_s41586-026-10658-6_peer_review.pdf,An AI system to help scientists write expert-level empirical software,Nature,Nature,2026-05-19,2026,10.1038/s41586-026-10658-6,https://www.nature.com/articles/s41586-026-10658-6,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-026-10658-6/MediaObjects/41586_2026_10658_MOESM2_ESM.pdf,Article,medium_high_related,"Not a classical engineering artifact, but empirical software generation, system design and evaluation are relevant to software/computational engineering review patterns.",AI system; empirical software; LLM; tree search; computational science,software engineering; AI systems; computational engineering; research automation,downloaded,3771244,0a0024a6cb5a8c6c41ffa9924c298bfed610ed06ba1cb2e029329dc3be8c7466,QC: opens_with_pypdf=yes; pages=56; first_page_peer_review_indicator=True; source_journal_group_checked=Nature
2026_nature_s41586-026-10768-1_peer_review.pdf,Nanocrystal-tailored recombination for all-perovskite tandem solar modules,Nature,Nature,2026-06-15,2026,10.1038/s41586-026-10768-1,https://www.nature.com/articles/s41586-026-10768-1,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-026-10768-1/MediaObjects/41586_2026_10768_MOESM2_ESM.pdf,Article,high_core,Perovskite tandem solar module engineering and device performance are central.,perovskite tandem; solar module; nanocrystal; recombination; photovoltaic engineering,energy engineering; photovoltaic devices; perovskites; nanocrystal interfaces,downloaded,25748454,79e9e19ff74a9bf9942b1c2b434fac9df59cc0f0df53021c6ab472f9f83220e2,QC: opens_with_pypdf=yes; pages=65; first_page_peer_review_indicator=True; source_journal_group_checked=Nature
2024_ncomms_s41467-024-54249-3_peer_review.pdf,Mormyroidea-inspired electronic skin for active non-contact three-dimensional tracking and sensing,Nature Communications,Nature Communications,2024-11-14,2024,10.1038/s41467-024-54249-3,https://www.nature.com/articles/s41467-024-54249-3,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-024-54249-3/MediaObjects/41467_2024_54249_MOESM15_ESM.pdf,Article,high_core,Electronic skin design for 3D tracking and sensing is the main contribution; sensor engineering is central.,electronic skin; non-contact sensing; 3D tracking; biomimetic sensor; active sensing,electronic skin; sensor engineering; flexible electronics,downloaded,1307044,35d636b044fc2a6e853dff805ce7817f11e18a72615993103dd866c14122ae6c,Incremental expansion 2026-06-25; QC: opens_with_pypdf=yes; pages=24; first_pages_peer_review_indicator=True; source_priority=Nature/NC.
2024_ncomms_s41467-024-55199-6_peer_review.pdf,"Sub-millimeter fiberscopic robot with integrated maneuvering, imaging, and biomedical operation abilities",Nature Communications,Nature Communications,2024-12-30,2024,10.1038/s41467-024-55199-6,https://www.nature.com/articles/s41467-024-55199-6,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-024-55199-6/MediaObjects/41467_2024_55199_MOESM9_ESM.pdf,Article,high_core,"The core object is a sub-millimeter fiberscopic robot integrating maneuvering, imaging, and biomedical operation.",fiberscopic robot; sub-millimeter robot; biomedical robot; maneuvering; imaging,robotics; biomedical engineering; micro-robotics,downloaded,11574393,8dcf57a61615785bf4356b68ef26009e3706afed7b523692eb47ba68229601d7,Incremental expansion 2026-06-25; QC: opens_with_pypdf=yes; pages=24; first_pages_peer_review_indicator=True; source_priority=Nature/NC.
2025_ncomms_s41467-024-55591-2_peer_review.pdf,A compliant metastructure design with reconfigurability up to six degrees of freedom,Nature Communications,Nature Communications,2025-01-16,2025,10.1038/s41467-024-55591-2,https://www.nature.com/articles/s41467-024-55591-2,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-024-55591-2/MediaObjects/41467_2024_55591_MOESM9_ESM.pdf,Article,high_core,The central contribution is compliant metastructure design with mechanical reconfigurability; mechanical/materials engineering is central.,compliant metastructure; reconfigurability; six degrees of freedom; mechanical design; soft materials,mechanical engineering; metamaterials; structural engineering,downloaded,1287535,c1b7aafe5f11c54624a3db2e7119d6da2777dca49f16da0c62f53cc47219449d,Incremental expansion 2026-06-25; QC: opens_with_pypdf=yes; pages=16; first_pages_peer_review_indicator=True; source_priority=Nature/NC.
2025_ncomms_s41467-025-56596-1_peer_review.pdf,Self-rerouting sensor network for electronic skin resilient to severe damage,Nature Communications,Nature Communications,2025-01-30,2025,10.1038/s41467-025-56596-1,https://www.nature.com/articles/s41467-025-56596-1,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-56596-1/MediaObjects/41467_2025_56596_MOESM8_ESM.pdf,Article,high_core,The work designs a resilient electronic-skin sensor network; sensor network engineering is central.,electronic skin; self-rerouting sensor network; resilient sensors; damage tolerance; flexible electronics,electronic skin; sensor networks; flexible electronics,downloaded,164066,36efd213d7aa5f0fdef2774bfa8e73a7d77c53b4d6647fa5b8b0e480ff874811,Incremental expansion 2026-06-25; QC: opens_with_pypdf=yes; pages=12; first_pages_peer_review_indicator=True; source_priority=Nature/NC.
2025_ncomms_s41467-025-56025-3_peer_review.pdf,A framework for soft mechanism driven robots,Nature Communications,Nature Communications,2025-02-07,2025,10.1038/s41467-025-56025-3,https://www.nature.com/articles/s41467-025-56025-3,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-56025-3/MediaObjects/41467_2025_56025_MOESM28_ESM.pdf,Article,high_core,"Soft-mechanism design, fabrication and robotic validation are central.",soft mechanisms; 3D printing; soft robots; multi-material design; closed-loop control,soft robotics; mechanical engineering; 3D printing; polymers,downloaded,297285,253272dc69ca22b3aa1716ede59ce9c5659926933bd08125e88406c4f75b353c,QC: opens_with_pypdf=yes; pages=19; first_page_peer_review_indicator=True; source_journal_group_checked=Nature Communications
2025_ncomms_s41467-025-56805-x_peer_review.pdf,Scalable magnetoreceptive e-skin for energy-efficient high-resolution interaction towards undisturbed extended reality,Nature Communications,Nature Communications,2025-02-14,2025,10.1038/s41467-025-56805-x,https://www.nature.com/articles/s41467-025-56805-x,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-56805-x/MediaObjects/41467_2025_56805_MOESM12_ESM.pdf,Article,high_core,Scalable magnetoreceptive electronic skin for high-resolution interaction is a central flexible-electronics engineering contribution.,magnetoreceptive e-skin; electronic skin; extended reality; high-resolution interaction; flexible electronics,electronic skin; flexible electronics; human-machine interaction,downloaded,5881352,de02d31ff90f15ed6022ad4791fab3c92b42a95f892a98f68380bcc4a0c2e40c,Incremental expansion 2026-06-25; QC: opens_with_pypdf=yes; pages=32; first_pages_peer_review_indicator=True; source_priority=Nature/NC.
2025_ncomms_s41467-025-58091-z_peer_review.pdf,Data-driven design of shape-programmable magnetic soft materials,Nature Communications,Nature Communications,2025-03-26,2025,10.1038/s41467-025-58091-z,https://www.nature.com/articles/s41467-025-58091-z,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-58091-z/MediaObjects/41467_2025_58091_MOESM9_ESM.pdf,Article,high_core,The work is a data-driven engineering design method for programmable magnetic soft materials and soft robotic structures.,data-driven design; shape-programmable materials; magnetic soft materials; soft robotics; materials engineering,soft materials; soft robotics; materials design,downloaded,1508014,c1b6a57ef3fca5b32f9eebabdfe1084ca2a1ad43e3ec18f5ccb2f3d4d8a95b6e,Incremental expansion 2026-06-25; QC: opens_with_pypdf=yes; pages=35; first_pages_peer_review_indicator=True; source_priority=Nature/NC.
2025_ncomms_s41467-025-59023-7_peer_review.pdf,Electrically-driven phase transition actuators to power soft robot designs,Nature Communications,Nature Communications,2025-04-25,2025,10.1038/s41467-025-59023-7,https://www.nature.com/articles/s41467-025-59023-7,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-59023-7/MediaObjects/41467_2025_59023_MOESM8_ESM.pdf,Article,high_core,Soft-robot actuator design is the central method and application; this is directly in robotics/materials engineering.,phase transition actuator; electrically driven actuator; soft robot; actuator design; soft robotics,soft robotics; actuators; materials engineering,downloaded,973086,5f747cd2011030fc22ebd2cdd91615b92ed509ce2db92928d771906ca3c86ee5,Incremental expansion 2026-06-25; QC: opens_with_pypdf=yes; pages=39; first_pages_peer_review_indicator=True; source_priority=Nature/NC.
2025_ncomms_s41467-025-59876-y_peer_review.pdf,Engineering flexible superblack materials,Nature Communications,Nature Communications,2025-05-19,2025,10.1038/s41467-025-59876-y,https://www.nature.com/articles/s41467-025-59876-y,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-59876-y/MediaObjects/41467_2025_59876_MOESM7_ESM.pdf,Article,high_core,The paper introduces a scalable engineering platform for flexible optical materials.,engineering platform; flexible superblack; optical materials; scalable manufacturing,materials engineering; optical engineering; polymers; manufacturing,downloaded,10441567,145d4b44dfc2b6a506ada3d68c7158362b43ec51d73107ec1c67e66f38330b88,QC: opens_with_pypdf=yes; pages=29; first_page_peer_review_indicator=True; source_journal_group_checked=Nature Communications
2025_ncomms_s41467-025-60496-9_peer_review.pdf,Soft and flexible robot skin actuator using multilayer 3D pneumatic network,Nature Communications,Nature Communications,2025-07-01,2025,10.1038/s41467-025-60496-9,https://www.nature.com/articles/s41467-025-60496-9,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-60496-9/MediaObjects/41467_2025_60496_MOESM15_ESM.pdf,Article,high_core,Soft pneumatic actuator architecture and robotic tasks are the central contribution.,robot skin actuator; multilayer pneumatic network; soft actuator; flexible sheet,soft robotics; actuators; mechanical engineering; pneumatic systems,downloaded,4348934,1e3b503f142d829f4973215ebfcc8d580a8d5e94eebea09c24fe2dbd851a84d4,QC: opens_with_pypdf=yes; pages=98; first_page_peer_review_indicator=True; source_journal_group_checked=Nature Communications
2025_ncomms_s41467-025-62538-8_peer_review.pdf,Personalized ML-based wearable robot control improves impaired arm function,Nature Communications,Nature Communications,2025-08-02,2025,10.1038/s41467-025-62538-8,https://www.nature.com/articles/s41467-025-62538-8,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-62538-8/MediaObjects/41467_2025_62538_MOESM6_ESM.pdf,Article,high_core,Wearable robot control is a central method and intervention; ML-based personalized control is core engineering evidence.,wearable robot; personalized control; machine learning; impaired arm function; rehabilitation robotics,wearable robotics; biomedical engineering; control engineering,downloaded,6200285,33525c95125c66971bc4a33bfce476b739854a8496ecf7a814d4e3ae8a5568c5,Incremental expansion 2026-06-25; QC: opens_with_pypdf=yes; pages=52; first_pages_peer_review_indicator=True; source_priority=Nature/NC.
2025_ncomms_s41467-025-63209-4_peer_review.pdf,Autonomous multi-robot synthesis and optimization of metal halide perovskite nanocrystals,Nature Communications,Nature Communications,2025-08-22,2025,10.1038/s41467-025-63209-4,https://www.nature.com/articles/s41467-025-63209-4,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-63209-4/MediaObjects/41467_2025_63209_MOESM6_ESM.pdf,Article,high_core,"Multi-robot self-driving lab, robotic sample handling and ML closed-loop optimization are central.",autonomous multi-robot; self-driving laboratory; perovskite nanocrystals; robotic synthesis; ML optimization,robotic automation; materials engineering; self-driving lab; nanomaterials,downloaded,3735245,ce08419d7162abb3f7f0b53bb682c68552afc0a28ff374b78c5c763854ccf2ac,QC: opens_with_pypdf=yes; pages=14; first_page_peer_review_indicator=True; source_journal_group_checked=Nature Communications
2025_ncomms_s41467-025-63521-z_peer_review.pdf,Optically-driven organic nano-step actuator for reconfigurable photonic circuits,Nature Communications,Nature Communications,2025-09-02,2025,10.1038/s41467-025-63521-z,https://www.nature.com/articles/s41467-025-63521-z,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-63521-z/MediaObjects/41467_2025_63521_MOESM9_ESM.pdf,Article,high_core,The core contribution is an optically driven actuator for reconfigurable photonic circuits; actuator and photonic device engineering are central.,organic actuator; nano-step actuator; reconfigurable photonic circuits; optical actuation; photonic engineering,actuators; photonics; optical engineering; device engineering,downloaded,683520,3426a2ac889b4dd927986dd8606c929026f14c0e3923ef899b7a5ac36613bd25,Incremental expansion 2026-06-25; QC: opens_with_pypdf=yes; pages=34; first_pages_peer_review_indicator=True; source_priority=Nature/NC.
2025_ncomms_s41467-025-63373-7_peer_review.pdf,Optimization and control of actuator networks in variable geometry truss systems using genetic algorithms,Nature Communications,Nature Communications,2025-09-30,2025,10.1038/s41467-025-63373-7,https://www.nature.com/articles/s41467-025-63373-7,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-63373-7/MediaObjects/41467_2025_63373_MOESM8_ESM.pdf,Article,high_core,Actuator-network optimization and variable-geometry truss control are central mechanical/control engineering contributions.,actuator networks; variable geometry truss; genetic algorithms; optimization; control engineering,mechanical engineering; structural systems; control engineering,downloaded,6092172,781e6433773d735dd5ebac6a7af0f007b376bd9ad84158b83b270c75bed2102d,Incremental expansion 2026-06-25; QC: opens_with_pypdf=yes; pages=48; first_pages_peer_review_indicator=True; source_priority=Nature/NC.
2026_ncomms_s41467-026-68967-3_peer_review.pdf,Hand-like autonomous flying robot for airborne grasping and interaction,Nature Communications,Nature Communications,2026-01-30,2026,10.1038/s41467-026-68967-3,https://www.nature.com/articles/s41467-026-68967-3,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-026-68967-3/MediaObjects/41467_2026_68967_MOESM7_ESM.pdf,Article,high_core,"Aerial robot hardware, mission planning and adaptive control are central.",autonomous flying robot; airborne grasping; aerial manipulation; adaptive control,robotics; aerial systems; control engineering; mechatronics,downloaded,7995677,a2ee0adea8c2a1853aa85a0c5df97e8853b9697b5af8bb690a48ebae8d8a21c5,QC: opens_with_pypdf=yes; pages=70; first_page_peer_review_indicator=True; source_journal_group_checked=Nature Communications
2026_ncomms_s41467-026-70256-y_peer_review.pdf,Getting robots back on track by reconstituting control in unexpected situations with online learning,Nature Communications,Nature Communications,2026-03-09,2026,10.1038/s41467-026-70256-y,https://www.nature.com/articles/s41467-026-70256-y,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-026-70256-y/MediaObjects/41467_2026_70256_MOESM4_ESM.pdf,Article,high_core,Robot control recovery and online learning under unexpected situations are the central engineering contribution.,robot control; online learning; reconstituting control; robot adaptation; unexpected situations,robotics; control engineering; machine learning,downloaded,880307,7daabac6c69e54026addb9e8223c008b11e102575417f969079b3627b9a9d363,Incremental expansion 2026-06-25; QC: opens_with_pypdf=yes; pages=19; first_pages_peer_review_indicator=True; source_priority=Nature/NC.
