file_name,article_title,journal,journal_group,publication_date,year,doi,article_url,peer_review_file_url,article_type,field_relevance_level,relevance_reason,matched_keywords,subfield_tags,download_status,file_size_bytes,sha256,notes
2026_nature_s41586-026-10768-1_peer_review.pdf,Nanocrystal-tailored recombination for all-perovskite tandem solar modules,Nature,Nature,2026-06-15,2026,10.1038/s41586-026-10768-1,https://www.nature.com/articles/s41586-026-10768-1,https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-026-10768-1/MediaObjects/41586_2026_10768_MOESM2_ESM.pdf,Article,high_core,The central claim concerns perovskite nanocrystal engineering and all-perovskite tandem solar module performance.,perovskite; nanocrystal; solar module; recombination; photovoltaic; tandem solar cells,perovskite materials; photovoltaic materials; energy materials,downloaded,25748454,79e9e19ff74a9bf9942b1c2b434fac9df59cc0f0df53021c6ab472f9f83220e2,Downloaded from explicitly labelled peer-review link on Nature/Nature Portfolio article page; not ordinary supplementary information.
2024_ncomms_s41467-024-53150-3_peer_review.pdf,Direct-bonded diamond membranes for heterogeneous quantum and electronic technologies,Nature Communications,Nature Communications,2024-10-10,2024,10.1038/s41467-024-53150-3,https://www.nature.com/articles/s41467-024-53150-3,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-024-53150-3/MediaObjects/41467_2024_53150_MOESM4_ESM.pdf,Article,high_core,"Diamond membrane bonding, integration, and device-relevant material properties are the main contribution.",diamond membranes; direct bonding; quantum technologies; electronic materials,diamond materials; quantum materials; electronic materials,downloaded,120859,52830d86bedf15980562258bf6adae6bd951bfa8eb56d4ec90db2539b7e9281a,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2024_ncomms_s41467-024-53847-5_peer_review.pdf,Mechanism of airborne sound absorption through triboelectric effect for noise mitigation,Nature Communications,Nature Communications,2024-10-31,2024,10.1038/s41467-024-53847-5,https://www.nature.com/articles/s41467-024-53847-5,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-024-53847-5/MediaObjects/41467_2024_53847_MOESM4_ESM.pdf,Article,high_core,Functional acoustic/noise-mitigation material mechanism and triboelectric effect form a direct functional materials evidence chain.,airborne sound absorption; triboelectric effect; noise mitigation; functional materials,acoustic materials; functional materials; triboelectric materials,downloaded,4130436,e7915cc0eb506ef88b4bcfdb703eba36df31ed566ac7627936760e704b94b54b,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2024_ncomms_s41467-024-53990-z_peer_review.pdf,Strength gradient in impact-induced metallic bonding,Nature Communications,Nature Communications,2024-11-07,2024,10.1038/s41467-024-53990-z,https://www.nature.com/articles/s41467-024-53990-z,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-024-53990-z/MediaObjects/41467_2024_53990_MOESM5_ESM.pdf,Article,high_core,"Metallic bonding, interfacial strength gradients, and micromechanical measurements are central materials/mechanical-property evidence.",metallic bonding; mechanical properties; interfacial strength; impact-induced bonding,metallic materials; mechanical properties; interfaces,downloaded,544968,bb4fa6511f8831f521073627d84a3a65666ba94bc4245efea19c9d6756033f67,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2024_ncomms_s41467-024-53560-3_peer_review.pdf,Phase-transformable metal-organic polyhedra for membrane processing and switchable gas separation,Nature Communications,Nature Communications,2024-11-13,2024,10.1038/s41467-024-53560-3,https://www.nature.com/articles/s41467-024-53560-3,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-024-53560-3/MediaObjects/41467_2024_53560_MOESM2_ESM.pdf,Article,high_core,"Metal-organic polyhedra, membrane processing, and gas-separation performance are central materials-science claims.",metal-organic polyhedra; membrane processing; gas separation; phase-transformable materials,porous materials; membranes; gas separation; MOF/MOP,downloaded,14730409,c731c51afbb343ade68e1897866a2dede088a119f0542b7ae69b5c49497b6187,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2024_ncomms_s41467-024-54335-6_peer_review.pdf,Unique magnetic transition process demonstrating the effectiveness of bond percolation theory in a quantum magnet,Nature Communications,Nature Communications,2024-11-25,2024,10.1038/s41467-024-54335-6,https://www.nature.com/articles/s41467-024-54335-6,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-024-54335-6/MediaObjects/41467_2024_54335_MOESM2_ESM.pdf,Article,medium_high_related,"Physics-led quantum magnet study, but materials behavior, magnetic transition, and material-specific evidence form a substantial evidence layer.",quantum magnet; magnetic transition; magnetic materials; bond percolation,magnetic materials; quantum materials; materials physics,downloaded,1017190,4a84546103cf12064165b4138a90d4556d59e7e05cd36f8c68ca86f2b35a507c,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2024_ncomms_s41467-024-54283-1_peer_review.pdf,A stochastic encoder using point defects in two-dimensional materials,Nature Communications,Nature Communications,2024-12-04,2024,10.1038/s41467-024-54283-1,https://www.nature.com/articles/s41467-024-54283-1,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-024-54283-1/MediaObjects/41467_2024_54283_MOESM2_ESM.pdf,Article,high_core,"2D material point defects, atomistic imaging, DFT, and transport evidence underpin the central device/material claim.",point defects; two-dimensional materials; WSe2; atomistic imaging; electronic devices,2D materials; defects; electronic materials,downloaded,3097398,e155a85b8d7ed489acdd496ca334893202fd0883f3536a5fa2ad14264fbde438,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2024_ncomms_s41467-024-54639-7_peer_review.pdf,Crystal structure generation with autoregressive large language modeling,Nature Communications,Nature Communications,2024-12-06,2024,10.1038/s41467-024-54639-7,https://www.nature.com/articles/s41467-024-54639-7,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-024-54639-7/MediaObjects/41467_2024_54639_MOESM5_ESM.pdf,Article,high_core,Computational generation of crystal structures directly targets materials discovery and materials informatics.,crystal structure generation; materials informatics; large language model; crystal materials,materials informatics; crystal structures; generative models,downloaded,337750,0974e1b0635687a678bcf4ad0d2e7d0f94464e5c06c975555aaeb7732caf9bf4,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2024_ncomms_s41467-024-55007-1_peer_review.pdf,Competitive co-diffusion as a route to enhanced step coverage in chemical vapor deposition,Nature Communications,Nature Communications,2024-12-11,2024,10.1038/s41467-024-55007-1,https://www.nature.com/articles/s41467-024-55007-1,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-024-55007-1/MediaObjects/41467_2024_55007_MOESM2_ESM.pdf,Article,high_core,Chemical vapor deposition and conformal thin-film materials processing are central to the contribution.,chemical vapor deposition; CVD; step coverage; synthesis and processing; thin films,thin films; CVD; materials processing; semiconductor materials,downloaded,961099,b099e07907ea0e934b76f56796d1df914a172954354d5d284189f4c52d5cdab2,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2024_ncomms_s41467-024-54231-z_peer_review.pdf,Multifunctional 2D FETs exploiting incipient ferroelectricity in freestanding SrTiO3 nanomembranes at sub-ambient temperatures,Nature Communications,Nature Communications,2024-12-30,2024,10.1038/s41467-024-54231-z,https://www.nature.com/articles/s41467-024-54231-z,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-024-54231-z/MediaObjects/41467_2024_54231_MOESM2_ESM.pdf,Article,high_core,"Freestanding SrTiO3 nanomembranes, incipient ferroelectricity, and 2D FET performance form a direct electronic-materials evidence chain.",2D FETs; ferroelectricity; SrTiO3 nanomembranes; electronic materials,ferroelectric materials; nanomembranes; electronic devices,downloaded,2474090,050afcdf3d4a74597b63fcaae38bfa18accffcd6deb204095fe116930902fb97,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2024_ncomms_s41467-024-55133-w_peer_review.pdf,A general strategy to achieve see-through devices through the micro-structuring of colored functional materials,Nature Communications,Nature Communications,2024-12-30,2024,10.1038/s41467-024-55133-w,https://www.nature.com/articles/s41467-024-55133-w,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-024-55133-w/MediaObjects/41467_2024_55133_MOESM2_ESM.pdf,Article,high_core,Micro-structuring of colored functional materials is the core materials/device method and evidence chain.,functional materials; micro-structuring; see-through devices; optical materials,functional materials; optical materials; microstructures,downloaded,3070900,7e9ab093bf51780d232468331b0acfd2912827b8b0bb198e38740133f77db554,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2025_ncomms_s41467-025-55991-y_peer_review.pdf,Integration of ordered porous materials for targeted three-component gas separation,Nature Communications,Nature Communications,2025-01-15,2025,10.1038/s41467-025-55991-y,https://www.nature.com/articles/s41467-025-55991-y,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-55991-y/MediaObjects/41467_2025_55991_MOESM2_ESM.pdf,Article,high_core,The article centers on ordered porous materials and their separation performance as a materials-function claim.,porous materials; gas separation; MOF; ordered materials; separation; adsorption,porous materials; separation materials; adsorption,downloaded,9492440,2bc243c4df78ddaad3518519ab39dc0521b45e1a204a42c1d420a37f9841acdd,Downloaded from explicitly labelled peer-review link on Nature/Nature Portfolio article page; not ordinary supplementary information.
2025_ncomms_s41467-025-56592-5_peer_review.pdf,Sub-technology market share strongly affects critical material constraints in power system transitions,Nature Communications,Nature Communications,2025-02-03,2025,10.1038/s41467-025-56592-5,https://www.nature.com/articles/s41467-025-56592-5,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-56592-5/MediaObjects/41467_2025_56592_MOESM2_ESM.pdf,Article,medium_high_related,"The paper is an energy-systems analysis rather than a materials synthesis paper, but critical material constraints are a key evidence layer.",critical materials; material constraints; power systems; transition metals; sub-technology market share,critical materials; energy systems; materials policy,downloaded,4991614,9d3887d93ef9861f6ef431e4eb2dc18f2098bfe7a5f08ee6490523375d69af19,Downloaded from explicitly labelled peer-review link on Nature/Nature Portfolio article page; not ordinary supplementary information.
2025_ncomms_s41467-025-57712-x_peer_review.pdf,Solvent-free processing of lignin into robust room temperature phosphorescent materials,Nature Communications,Nature Communications,2025-03-12,2025,10.1038/s41467-025-57712-x,https://www.nature.com/articles/s41467-025-57712-x,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-57712-x/MediaObjects/41467_2025_57712_MOESM2_ESM.pdf,Article,high_core,The study develops a solvent-free processing route to generate functional phosphorescent materials from lignin.,lignin; room temperature phosphorescence; functional materials; solvent-free processing; optical materials,functional materials; optical materials; sustainable materials,downloaded,1169959,c48a97d4e5a31769434f3ec3faaaff8ece75532de2919e78e1c28f68939448b7,Downloaded from explicitly labelled peer-review link on Nature/Nature Portfolio article page; not ordinary supplementary information.
2025_ncomms_s41467-025-59876-y_peer_review.pdf,Engineering flexible superblack materials,Nature Communications,Nature Communications,2025-05-19,2025,10.1038/s41467-025-59876-y,https://www.nature.com/articles/s41467-025-59876-y,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-59876-y/MediaObjects/41467_2025_59876_MOESM7_ESM.pdf,Article,high_core,"Flexible superblack material design, scalable manufacturing, optical performance, and durability are core materials-science claims.",superblack materials; optical materials; polymers; scalable manufacturing; flexible materials,optical materials; polymer materials; scalable fabrication,downloaded,10441567,145d4b44dfc2b6a506ada3d68c7158362b43ec51d73107ec1c67e66f38330b88,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2025_ncomms_s41467-025-60242-1_peer_review.pdf,Flow-induced 2D nanomaterials intercalated aligned bacterial cellulose,Nature Communications,Nature Communications,2025-07-01,2025,10.1038/s41467-025-60242-1,https://www.nature.com/articles/s41467-025-60242-1,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-60242-1/MediaObjects/41467_2025_60242_MOESM6_ESM.pdf,Article,high_core,2D nanomaterials intercalated into aligned bacterial cellulose; composite architecture and performance are core materials claims.,2D nanomaterials; bacterial cellulose; intercalated materials; composite materials,2D nanomaterials; bio-based composites; cellulose materials,downloaded,5902583,42f6cc86f357a72f69a3a97ad1e013943b53b4688630d9d3491c60ca5e7b6971,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2025_ncomms_s41467-025-61693-2_peer_review.pdf,"Biomimetic layered, ecological, advanced, multi-functional film for sustainable packaging",Nature Communications,Nature Communications,2025-07-19,2025,10.1038/s41467-025-61693-2,https://www.nature.com/articles/s41467-025-61693-2,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-61693-2/MediaObjects/41467_2025_61693_MOESM2_ESM.pdf,Article,high_core,Develops biomimetic layered multifunctional films; materials architecture and packaging performance are central.,biomimetic; layered film; sustainable packaging; multifunctional materials,bio-inspired materials; films; sustainable materials; packaging,downloaded,6701525,cb09b2c5fd1638b9008217b84b84a4f5ba2ee4006ed541e875382fc3de3f839e,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2025_ncomms_s41467-025-64092-9_peer_review.pdf,Semi-crystalline and amorphous materials via multi-temperature 3D printing from one formulation,Nature Communications,Nature Communications,2025-10-15,2025,10.1038/s41467-025-64092-9,https://www.nature.com/articles/s41467-025-64092-9,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-64092-9/MediaObjects/41467_2025_64092_MOESM4_ESM.pdf,Article,high_core,Materials processing route controls semi-crystalline and amorphous states; fabrication and structure-property evidence are central.,semi-crystalline materials; amorphous materials; multi-temperature 3D printing; polymers,polymer materials; additive manufacturing; structure-property,downloaded,904154,5559d613914b6f3a56f858745d78656ce475d4b44ebd3d01c2ccb7c80e331b4e,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2025_ncomms_s41467-025-64458-z_peer_review.pdf,The northeast materials database for magnetic materials,Nature Communications,Nature Communications,2025-10-24,2025,10.1038/s41467-025-64458-z,https://www.nature.com/articles/s41467-025-64458-z,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-64458-z/MediaObjects/41467_2025_64458_MOESM2_ESM.pdf,Article,high_core,The article builds and validates a materials database for magnetic materials and uses it for materials prediction.,materials database; magnetic materials; LLM; machine learning; Curie temperature; materials discovery,materials databases; magnetic materials; materials informatics,downloaded,1836229,cf67eeda318a0c5545ec7d9a6bc71065fbf41419f45bba49d229d0699c3d0e00,Downloaded from explicitly labelled peer-review link on Nature/Nature Portfolio article page; not ordinary supplementary information.
2025_ncomms_s41467-025-65495-4_peer_review.pdf,CO2-triggered reversible transformation of soft elastomers into rigid and highly fluorescent plastics,Nature Communications,Nature Communications,2025-11-11,2025,10.1038/s41467-025-65495-4,https://www.nature.com/articles/s41467-025-65495-4,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-025-65495-4/MediaObjects/41467_2025_65495_MOESM6_ESM.pdf,Article,high_core,Stimuli-triggered transformation of elastomers/plastics is a direct functional-polymer materials contribution.,CO2-triggered; soft elastomers; fluorescent plastics; polymer transformation; functional polymers,polymer materials; stimuli-responsive materials; functional materials,downloaded,1362777,d385e5d72fffd29510e0cf4b5bfa8ba4298b90ac7f51da850b572bd27d20d015,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2026_ncomms_s41467-026-69245-y_peer_review.pdf,A data-efficient foundation model for porous materials based on expert-guided supervised learning,Nature Communications,Nature Communications,2026-02-11,2026,10.1038/s41467-026-69245-y,https://www.nature.com/articles/s41467-026-69245-y,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-026-69245-y/MediaObjects/41467_2026_69245_MOESM5_ESM.pdf,Article,high_core,Machine-learning method is specifically built for porous materials; materials representation and property prediction are core evidence layers.,porous materials; foundation model; materials informatics; supervised learning; machine learning,materials informatics; porous materials; ML for materials,downloaded,1757771,91009766dc286366eb55125e9218498bd9ee97aae87af11a721bc57dced587a0,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2026_ncomms_s41467-026-70488-y_peer_review.pdf,3D-printable phosphorescent woody materials,Nature Communications,Nature Communications,2026-03-11,2026,10.1038/s41467-026-70488-y,https://www.nature.com/articles/s41467-026-70488-y,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-026-70488-y/MediaObjects/41467_2026_70488_MOESM5_ESM.pdf,Article,high_core,"Develops printable phosphorescent woody materials; materials processing, optical function, and structure-property claims are central.",3D-printable; phosphorescent; woody materials; functional materials; bio-based materials,bio-based materials; phosphorescent materials; additive manufacturing,downloaded,3687695,d0ef80af1651834876c63e2a9c083e621aa11115cd7017bdf0762b88eb40c5da,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2026_ncomms_s41467-026-71285-3_peer_review.pdf,Synergistic dual anion regulation unlocks giant thermopower and power density in hydrogel,Nature Communications,Nature Communications,2026-03-30,2026,10.1038/s41467-026-71285-3,https://www.nature.com/articles/s41467-026-71285-3,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-026-71285-3/MediaObjects/41467_2026_71285_MOESM6_ESM.pdf,Article,high_core,The central evidence concerns ion-regulated hydrogel thermoelectric materials and power-density performance.,hydrogel; thermopower; power density; thermoelectric; anion regulation; soft materials,hydrogels; thermoelectric materials; energy materials,downloaded,1352153,20573fbf0e905fd4bbe70c6d81e0e9eb96e738f777a7f5e960166cb6d625dc5a,Downloaded from explicitly labelled peer-review link on Nature/Nature Portfolio article page; not ordinary supplementary information.
2026_ncomms_s41467-026-72256-4_peer_review.pdf,Strong 3D-printed aluminium reinforced with ductile-transformable eutectic nano-skeleton,Nature Communications,Nature Communications,2026-04-25,2026,10.1038/s41467-026-72256-4,https://www.nature.com/articles/s41467-026-72256-4,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-026-72256-4/MediaObjects/41467_2026_72256_MOESM5_ESM.pdf,Article,high_core,"The article focuses on aluminium structural materials, 3D printing and nano-skeleton reinforcement as the central evidence chain.",3D-printed aluminium; eutectic nano-skeleton; structural materials; reinforcement; additive manufacturing,structural materials; metals; additive manufacturing,downloaded,6925867,1ad9fa4d68d1ff9e398c53dd056b37914acacf9fafd8022f32181307304f5af7,Downloaded from explicitly labelled peer-review link on Nature/Nature Portfolio article page; not ordinary supplementary information.
2026_ncomms_s41467-026-72561-y_peer_review.pdf,An asymmetrically out-of-plane ordered MAX phase as a precursor for Janus MXenes,Nature Communications,Nature Communications,2026-04-30,2026,10.1038/s41467-026-72561-y,https://www.nature.com/articles/s41467-026-72561-y,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-026-72561-y/MediaObjects/41467_2026_72561_MOESM3_ESM.pdf,Article,high_core,MAX phase synthesis and Janus MXene precursor design are central materials-science contributions.,MAX phase; Janus MXenes; 2D materials; layered materials; synthesis,MXenes; 2D materials; layered materials; synthesis,downloaded,3130385,a9241b3cde8c86eafd2161ec68abd19ee6a6718939f5f826d5359be849120b6c,Incremental v0.2 core-journal supplement; downloaded from an explicitly labelled peer-review/transparent peer-review file link on the article page.
2026_ncomms_s41467-026-72616-0_peer_review.pdf,Extrusion-printed La3-xTe4 legs with interlocking Ni electrode for high-temperature thermoelectric devices,Nature Communications,Nature Communications,2026-05-05,2026,10.1038/s41467-026-72616-0,https://www.nature.com/articles/s41467-026-72616-0,https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-026-72616-0/MediaObjects/41467_2026_72616_MOESM4_ESM.pdf,Article,high_core,"The study is built around thermoelectric materials processing, printed legs, electrodes and high-temperature device validation.",thermoelectric; extrusion printing; electrode; high-temperature device; La3-xTe4; materials processing,thermoelectric materials; additive manufacturing; device materials,downloaded,23214270,9a0bb84802684d97b22fcfd23dfecc478f77c8921b2d23445c091ec0feaef595,Downloaded from explicitly labelled peer-review link on Nature/Nature Portfolio article page; not ordinary supplementary information.
