file_name,article_title,journal,journal_group,publication_date,year,doi,article_url,peer_review_file_url,article_type,field_relevance_level,relevance_reason,matched_keywords,subfield_tags,download_status,file_size_bytes,sha256,notes
,Supramolecular trapping of cationic all-metal σ-aromatic Bi4 rings,Nature Chemistry,Nature Chemistry,2024,2024,10.1038/s41557-024-01530-z,https://www.nature.com/articles/s41557-024-01530-z,,Article,high_core,High-core supramolecular/inorganic chemistry article; no public Peer Review File was confirmed during this run.,supramolecular trapping; aromaticity; bismuth; inorganic chemistry,,no_public_peer_review_file,,,Boundary/source-corpus record.
,"Selective electroreduction of acetylene to 1,3-butadiene over Cu2O-derived copper catalysts",Nature Catalysis,Nature Portfolio subjournal,2024,2024,10.1038/s41929-024-01250-0,https://www.nature.com/articles/s41929-024-01250-0,,Article,high_core,"High-core catalysis article, but no public Peer Review File was confirmed; Nature Catalysis transparent peer review availability appeared stronger in 2026 items during this run.",electroreduction; catalysis; Cu catalysts; acetylene; butadiene,,no_public_peer_review_file,,,Priority-subjournal candidate without public file.
,Exploring mesoscopic mass transport effects on hydrogen evolution activity and stability,Nature Catalysis,Nature Portfolio subjournal,2024,2024,10.1038/s41929-024-01177-6,https://www.nature.com/articles/s41929-024-01177-6,,Article,high_core,"High-core electrocatalysis article, but no public Peer Review File was confirmed during this run.",hydrogen evolution; catalysis; mass transport; stability,,no_public_peer_review_file,,,Priority-subjournal candidate without public file.
,A polyketide-based biosynthetic platform expands the accessible chemical space,Nature Catalysis,Nature Portfolio subjournal,2025,2025,10.1038/s41929-025-01299-5,https://www.nature.com/articles/s41929-025-01299-5,,Article,medium_high_related,"Relevant to chemical biology/biocatalysis, but no public Peer Review File was confirmed during this run.",biosynthetic platform; chemical space; biocatalysis,,no_public_peer_review_file,,,Priority-subjournal candidate without public file.
,Synthesis of micrometre-thick oriented two-dimensional covalent organic framework films,Nature Synthesis,Nature Portfolio subjournal,2025,2025,10.1038/s44160-025-00741-7,https://www.nature.com/articles/s44160-025-00741-7,,Article,medium_high_related,"Materials-chemistry related article, but no public Peer Review File was confirmed during this run.",COF; covalent organic framework; synthesis; materials chemistry,,no_public_peer_review_file,,,Priority-subjournal candidate without public file.
,Algorithmic iterative reticular synthesis of metal–organic polyhedra,Nature Synthesis,Nature Portfolio subjournal,2025,2025,10.1038/s44160-025-00939-9,https://www.nature.com/articles/s44160-025-00939-9,,Article,high_core,"High-core synthesis/materials-chemistry article, but no public Peer Review File was confirmed during this run.",reticular synthesis; metal-organic polyhedra; algorithmic synthesis,,no_public_peer_review_file,,,Priority-subjournal candidate without public file.
,Harmful algal blooms and ecosystem impacts under changing environmental drivers,Nature Communications,Nature Communications,2025,2025,not_recorded,not_recorded,,Article,low_related_excluded,The article is primarily environmental/ecological; chemistry is not a central evidence chain for this skill.,chemical; environmental; bloom,,excluded_low_relevance,,,Keyword false-positive / low relevance.
,Little to no active faulting likely at Europa’s seafloor today,Nature Communications,Nature Communications,2025,2025,not_recorded,not_recorded,,Article,unrelated_excluded,The article is planetary geoscience and unrelated to chemistry reviewer-skill construction.,redox; mineral; chemistry,,excluded_unrelated,,,False-positive from broad Nature Portfolio search.
,Redox-driven mineral and organic associations in Jezero crater,Nature,Nature,2025,2025,10.1038/s41586-025-09413-0,https://www.nature.com/articles/s41586-025-09413-0,,Article,low_related_excluded,The article is primarily planetary/geochemical; chemical terms are relevant but not aligned with the intended chemistry peer-review skill scope.,redox; mineral; organic,,excluded_low_relevance,,,Excluded to avoid dilution by geoscience corpus.
,Behind the curtain,Nature Catalysis,Nature Portfolio subjournal,2025,2025,10.1038/s41929-025-01394-7,https://www.nature.com/articles/s41929-025-01394-7,,Editorial,unrelated_excluded,"Editorial / policy article, not a research article.",transparent peer review; Nature Catalysis,,excluded_wrong_article_type,,,Useful for policy context only; not corpus item.
,Reframing chemistry education in the age of automation,Communications Chemistry,Nature Portfolio subjournal,2026,2026,10.1038/s42004-026-02055-x,https://www.nature.com/articles/s42004-026-02055-x,,Comment / education article,low_related_excluded,"Chemistry-education/automation discussion, not a research article focused on chemical evidence chains.",chemistry; automation,,excluded_wrong_article_type,,,Excluded by article-type and corpus-scope rules.
,ChemGraph as an agentic framework for computational chemistry workflows,Communications Chemistry,Nature Portfolio subjournal,2026-01-08,2026,10.1038/s42004-025-01776-9,https://www.nature.com/articles/s42004-025-01776-9,,Article,high_core,Duplicate DOI encountered during repeated search; retained once in downloaded index.,computational chemistry workflows; agentic framework,,duplicate,,,"Duplicate search hit, not a failed article."
,Verification and execution of the scientific literature via workflows and robots,Communications Chemistry,Nature Portfolio subjournal,2026,2026,10.1038/s42004-026-01993-w,https://www.nature.com/articles/s42004-026-01993-w,,Article,medium_high_related,"Candidate looked relevant to automation-assisted chemistry, but the peer-review file link was not fully verified/downloaded in this run.",workflows; robots; chemistry automation,,failed_link_error,,,Recorded as unresolved candidate for a future pass.
